point_type,source,line,object,hit_count,reviewed_exclusion
branch,chiplet_extension/rtl/channel_model/channel_model.sv,96,if,0,none
branch,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,41,else,0,none
branch,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,41,else,0,none
branch,chiplet_extension/rtl/d2d_adapter/ucie_rx.sv,41,else,0,none
branch,chiplet_extension/rtl/d2d_adapter/ucie_rx.sv,41,else,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,122,if,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,129,if,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,135,if,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,143,if,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,148,else,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,153,if,0,none
branch,chiplet_extension/rtl/die_a/die_a_system.sv,163,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,256,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,267,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,274,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,281,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,823,else,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,957,else,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,966,else,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,1052,if,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,1054,else,0,none
branch,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,1054,if,0,none
branch,chiplet_extension/rtl/die_b/die_b_system.sv,113,if,0,none
branch,chiplet_extension/rtl/die_b/die_b_system.sv,121,if,0,none
branch,chiplet_extension/rtl/die_b/die_b_system.sv,127,if,0,none
branch,chiplet_extension/rtl/die_b/die_b_system.sv,133,if,0,none
branch,chiplet_extension/rtl/die_b/die_b_system.sv,143,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,111,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,111,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,112,else,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,112,else,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,112,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,112,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,122,if,0,none
branch,chiplet_extension/rtl/phy_model/phy_behavioral.sv,122,if,0,none
branch,chiplet_extension/rtl/power/chiplet_power_ctrl.sv,135,if,0,none
branch,chiplet_extension/rtl/power/chiplet_power_ctrl.sv,146,if,0,none
line,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,44,elsif,0,none
line,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,44,elsif,0,none
line,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,47,if,0,none
line,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,47,if,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,50,if,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,66,elsif,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,69,if,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,76,case,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,78,elsif,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,81,else,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,81,if,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,88,case,0,none
line,chiplet_extension/rtl/d2d_adapter/link_fsm.sv,88,case,0,none
line,chiplet_extension/rtl/die_a/die_a_system.sv,161,elsif,0,none
line,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,754,case,0,none
line,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,857,if,0,none
line,chiplet_extension/rtl/die_a/dma_offload_ctrl.sv,1154,case,0,none
line,chiplet_extension/rtl/die_b/aes128_iterative.sv,273,case,0,none
line,chiplet_extension/rtl/die_b/aes128_iterative.sv,289,case,0,none
line,chiplet_extension/rtl/die_b/die_b_system.sv,141,elsif,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[0],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[1],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[2],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[3],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[4],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[5],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[6],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,13,lane_a_rx_data[7],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,14,lane_a_rx_valid,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,15,lane_a_lane_fault,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,15,lane_a_lane_fault,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[0],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[1],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[2],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[3],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[4],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[5],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[6],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,16,lane_b_tx_data[7],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,17,lane_b_tx_valid,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,20,lane_b_lane_fault,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,20,lane_b_lane_fault,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,28,fwd_fault_pipe[0],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,28,fwd_fault_pipe[0],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,28,fwd_fault_pipe[1],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,28,fwd_fault_pipe[1],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,28,fwd_fault_pipe[2],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][0],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][1],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][2],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][3],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][4],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][5],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][6],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[0][7],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][0],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][1],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][2],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][3],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][4],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][5],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][6],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,31,rev_data_pipe[1][7],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,32,rev_valid_pipe[0],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,32,rev_valid_pipe[1],0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,33,rev_fault_pipe[0],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,33,rev_fault_pipe[0],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,33,rev_fault_pipe[1],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,33,rev_fault_pipe[1],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,33,rev_fault_pipe[2],0,hardwired_channel_fault_pipeline
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,83,induce_fwd_fault_q,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,83,induce_fwd_fault_q,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,84,induce_rev_fault_q,0,none
toggle,chiplet_extension/rtl/channel_model/channel_model.sv,84,induce_rev_fault_q,0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[0],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[0],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[0],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[10],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[10],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[11],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[11],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[12],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[12],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[13],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[13],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[14],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[14],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[15],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[15],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[1],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[1],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[1],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[2],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[3],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[3],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[4],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[4],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[4],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[5],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[5],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[5],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[6],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[6],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[6],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[7],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[8],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[8],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[9],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,9,credit_init[9],0,fixed_credit_initialization
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[10],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[10],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[11],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[11],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[12],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[12],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[13],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[13],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[14],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[14],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[15],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[15],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[1],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[1],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[3],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[3],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[5],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[5],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[5],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[8],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[8],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[9],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,10,credit_debit[9],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[10],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[10],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[11],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[11],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[12],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[12],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[13],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[13],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[14],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[14],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[15],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[15],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[1],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[1],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[1],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[2],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[3],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[3],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[4],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[5],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[5],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[6],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[7],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[8],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[8],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[9],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,11,credit_return[9],0,unit_credit_event_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[0],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[13],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[13],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[14],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[14],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[15],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[15],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[5],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[6],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[7],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[8],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[8],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[9],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,12,credit_available[9],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,13,underflow,0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,13,underflow,0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,14,overflow,0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,14,overflow,0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[0],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[13],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[13],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[14],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[14],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[15],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[15],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[5],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[6],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[7],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[8],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[8],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[9],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_d[9],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[0],0,none
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[10],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[11],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[12],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[13],0,credit_capacity_upper_bit
toggle,chiplet_extension/rtl/d2d_adapter/credit_mgr.sv,19,credit_q[13],0,credit_capacity_upper_bit
